Title,Artist,Genre,Decade,Duration
Viva La Vida 3084,Adele,Indie,2010,4.2
Perfect 3085,ABBA,R&B,2000,4.3
Halo 3086,Eminem,Pop,1990,5.3
Perfect 3087,MAGIC,Rock,2010,2.7
Viva La Vida 3088,Beyoncé,Hip-Hop,1970,3.0
Someone Like You 3089,Drake,Electronic,2010,3.5
Viva La Vida 3090,The Beatles,Country,1970,3.4
Someone Like You 3091,Eminem,Reggae,1990,4.9
Shape of You 3092,The Beatles,Classical,2020,3.5
Viva La Vida 3093,ABBA,Reggae,1970,3.8
Halo 3094,Drake,Classical,1980,4.5
Hotel California 3095,Drake,Rock,1970,2.8
Viva La Vida 3096,Taylor Swift,Rock,2000,5.1
Viva La Vida 3097,Eminem,Rock,2020,4.4
Shape of You 3098,Taylor Swift,Electronic,2020,2.9
Shape of You 3099,MAGIC,Classical,2010,5.2
Halo 3100,ABBA,Country,2020,3.5
Rude 3101,The Beatles,Rock,1990,3.8
Perfect 3102,ABBA,Classical,1980,3.4
Viva La Vida 3103,Adele,Jazz,1990,4.1
Rude 3104,Adele,Indie,1980,3.3
Viva La Vida 3105,Adele,R&B,2010,2.8
Viva La Vida 3106,Ed Sheeran,Country,1980,4.3
Blinding Lights 3107,Ed Sheeran,Electronic,2000,3.2
Shape of You 3108,Taylor Swift,Hip-Hop,1980,4.2
Perfect 3109,Adele,Indie,2010,4.9
Someone Like You 3110,ABBA,Jazz,2000,2.5
Someone Like You 3111,Beyoncé,Classical,2020,3.8
Viva La Vida 3112,The Beatles,Indie,1970,4.8
Hotel California 3113,Drake,Reggae,1980,2.9
Halo 3114,ABBA,Indie,1970,3.3
Shape of You 3115,MAGIC,Reggae,1990,3.4
Viva La Vida 3116,ABBA,Pop,2000,4.9
Mamma Mia 3117,ABBA,Country,2020,3.0
Mamma Mia 3118,Drake,Indie,2000,5.4
Shape of You 3119,Taylor Swift,Pop,2010,3.5
Shape of You 3120,ABBA,Jazz,2000,5.5
Mamma Mia 3121,Taylor Swift,Hip-Hop,1970,5.4
Mamma Mia 3122,The Beatles,Hip-Hop,1970,4.2
Viva La Vida 3123,The Beatles,Reggae,2000,5.5
Viva La Vida 3124,Taylor Swift,R&B,1970,2.8
Viva La Vida 3125,The Beatles,R&B,2000,3.6
Rude 3126,Coldplay,Electronic,2000,3.4
Halo 3127,ABBA,R&B,1970,3.8
Bohemian Rhapsody 3128,The Beatles,Reggae,2010,4.8
Rude 3129,Taylor Swift,Classical,2000,4.6
Someone Like You 3130,MAGIC,R&B,2020,4.1
Viva La Vida 3131,Drake,Rock,1970,5.4
Bohemian Rhapsody 3132,Beyoncé,Rock,1970,5.2
Halo 3133,Adele,Pop,1970,2.9
Mamma Mia 3134,Drake,R&B,1990,2.6
Perfect 3135,The Beatles,Country,1990,3.2
Someone Like You 3136,Taylor Swift,Jazz,2010,5.0
Someone Like You 3137,Ed Sheeran,Jazz,1980,4.5
Viva La Vida 3138,MAGIC,R&B,2010,5.1
Hotel California 3139,Adele,Rock,1980,3.8
Hotel California 3140,Eminem,Rock,2020,3.8
Halo 3141,Drake,Pop,2000,3.2
Hotel California 3142,Beyoncé,Reggae,1990,4.5
Rude 3143,Taylor Swift,Electronic,2020,2.9
Blinding Lights 3144,Adele,Electronic,2010,4.0
Halo 3145,Coldplay,Jazz,2020,3.1
Mamma Mia 3146,ABBA,R&B,2010,4.5
Shape of You 3147,Taylor Swift,Pop,2020,2.8
Viva La Vida 3148,Drake,Country,1990,4.0
Perfect 3149,Drake,Classical,2020,2.8
Hotel California 3150,ABBA,Electronic,1990,4.2
Blinding Lights 3151,ABBA,Electronic,2010,5.0
Viva La Vida 3152,Drake,Electronic,2020,4.0
Rude 3153,Beyoncé,Jazz,2000,3.6
Halo 3154,Coldplay,Hip-Hop,2010,3.8
Halo 3155,Taylor Swift,Classical,2020,4.0
Halo 3156,MAGIC,Hip-Hop,1980,4.5
Shape of You 3157,Drake,Indie,1980,5.1
Shape of You 3158,ABBA,Hip-Hop,1970,3.0
Halo 3159,Taylor Swift,Indie,1980,4.1
Rude 3160,Drake,Rock,2010,5.4
Perfect 3161,Ed Sheeran,Reggae,1990,4.6
Hotel California 3162,The Beatles,R&B,1970,4.6
Someone Like You 3163,The Beatles,Classical,1970,3.5
Mamma Mia 3164,Beyoncé,Rock,2010,3.6
Bohemian Rhapsody 3165,Beyoncé,Country,1970,3.2
Perfect 3166,Drake,Reggae,1970,4.7
Hotel California 3167,Taylor Swift,R&B,1980,3.6
Shape of You 3168,Coldplay,Hip-Hop,1970,2.7
Mamma Mia 3169,Adele,Rock,2000,5.0
Blinding Lights 3170,Beyoncé,Country,1980,4.3
Bohemian Rhapsody 3171,Coldplay,Electronic,2020,5.0
Someone Like You 3172,Ed Sheeran,Indie,2000,2.8
Shape of You 3173,Beyoncé,Hip-Hop,1990,4.8
Shape of You 3174,Coldplay,Hip-Hop,2020,4.3
Shape of You 3175,Eminem,Hip-Hop,2010,3.6
Hotel California 3176,Coldplay,Rock,2020,2.5
Shape of You 3177,ABBA,Pop,1980,5.3
Halo 3178,Adele,Pop,1990,3.5
Shape of You 3179,Eminem,Country,2010,4.2
Halo 3180,Eminem,Rock,2000,5.1
Shape of You 3181,Coldplay,Hip-Hop,2020,3.2
Shape of You 3182,Eminem,R&B,2020,3.9
Rude 3183,Adele,Country,1980,4.6
Perfect 3184,Adele,Electronic,1970,4.2
Blinding Lights 3185,The Beatles,Country,1980,2.6
Someone Like You 3186,Drake,Reggae,1980,3.6
Halo 3187,Beyoncé,Classical,1980,2.9
Someone Like You 3188,Coldplay,Jazz,1990,3.3
Shape of You 3189,ABBA,Country,2010,5.4
Shape of You 3190,Taylor Swift,Indie,1980,5.5
Perfect 3191,Beyoncé,Pop,2020,3.3
Mamma Mia 3192,ABBA,Hip-Hop,1970,3.9
Mamma Mia 3193,Taylor Swift,Country,1970,3.8
Bohemian Rhapsody 3194,MAGIC,Hip-Hop,2000,4.4
Viva La Vida 3195,Beyoncé,Country,2010,4.7
Shape of You 3196,Coldplay,Reggae,2020,4.8
Blinding Lights 3197,MAGIC,Country,1980,3.6
Mamma Mia 3198,Taylor Swift,Electronic,2000,5.5
Perfect 3199,Coldplay,Rock,2010,3.2
Blinding Lights 3200,Coldplay,Indie,1990,4.1
Hotel California 3201,Adele,Jazz,1990,4.5
Blinding Lights 3202,Beyoncé,Jazz,1970,5.4
Shape of You 3203,Drake,Hip-Hop,1980,5.1
Mamma Mia 3204,Taylor Swift,Rock,1970,3.4
Rude 3205,Adele,Country,2000,4.0
Mamma Mia 3206,MAGIC,Reggae,1980,4.5
Halo 3207,Eminem,Country,1990,3.4
Rude 3208,Drake,Classical,1990,4.8
Someone Like You 3209,Ed Sheeran,Rock,2000,4.6
Rude 3210,Ed Sheeran,Rock,2010,3.1
Mamma Mia 3211,Drake,Reggae,1990,5.3
Hotel California 3212,Coldplay,Reggae,2020,3.7
Someone Like You 3213,Adele,Jazz,1990,2.9
Blinding Lights 3214,Eminem,Indie,2010,3.3
Perfect 3215,Beyoncé,Reggae,1970,4.5
Bohemian Rhapsody 3216,Beyoncé,Hip-Hop,2000,5.0
Blinding Lights 3217,Ed Sheeran,R&B,2000,3.9
Mamma Mia 3218,Taylor Swift,Reggae,1990,4.7
Perfect 3219,Drake,Country,2010,3.7
Halo 3220,Coldplay,R&B,2020,5.5
Blinding Lights 3221,Taylor Swift,R&B,1980,5.0
Someone Like You 3222,Eminem,Electronic,2020,4.8
Hotel California 3223,Coldplay,Electronic,2020,5.2
Blinding Lights 3224,Ed Sheeran,Classical,2020,3.3
Viva La Vida 3225,Coldplay,R&B,1990,5.1
Rude 3226,Eminem,Electronic,2010,3.2
Perfect 3227,Adele,Jazz,1970,3.6
Shape of You 3228,ABBA,Hip-Hop,2020,5.5
Rude 3229,Coldplay,Pop,2000,4.5
Perfect 3230,Taylor Swift,Reggae,1970,3.5
Someone Like You 3231,Coldplay,Country,2020,4.7
Shape of You 3232,Ed Sheeran,Rock,1980,5.2
Bohemian Rhapsody 3233,MAGIC,Country,1990,4.2
Viva La Vida 3234,Drake,Electronic,2000,4.7
Rude 3235,MAGIC,Hip-Hop,2020,5.2
Hotel California 3236,Eminem,R&B,2000,5.1
Bohemian Rhapsody 3237,Drake,Electronic,2020,5.4
Halo 3238,Adele,Reggae,2020,3.6
Shape of You 3239,Beyoncé,Rock,1980,4.6
Halo 3240,ABBA,R&B,1990,4.4
Perfect 3241,Eminem,Reggae,1970,3.3
Rude 3242,Drake,Indie,1970,2.6
Viva La Vida 3243,Coldplay,Classical,2000,5.3
Viva La Vida 3244,The Beatles,Pop,2000,3.1
Perfect 3245,The Beatles,Reggae,1990,4.9
Hotel California 3246,Coldplay,Classical,2010,4.2
Mamma Mia 3247,Adele,Electronic,2010,5.0
Mamma Mia 3248,Ed Sheeran,Rock,2020,4.4
Shape of You 3249,Drake,Reggae,1980,4.0
Perfect 3250,ABBA,Electronic,1970,4.9
Shape of You 3251,MAGIC,R&B,2010,3.3
Bohemian Rhapsody 3252,Ed Sheeran,Rock,2000,3.9
Bohemian Rhapsody 3253,Ed Sheeran,Reggae,2000,2.6
Bohemian Rhapsody 3254,Eminem,Reggae,2000,2.6
Blinding Lights 3255,Adele,Indie,1990,3.3
Hotel California 3256,Drake,Classical,1970,3.7
Rude 3257,Ed Sheeran,Electronic,2020,4.5
Viva La Vida 3258,ABBA,Country,2000,5.2
Rude 3259,Eminem,Pop,2010,2.8
Viva La Vida 3260,Eminem,Country,2010,5.2
Someone Like You 3261,Taylor Swift,Hip-Hop,1980,5.5
Rude 3262,Drake,Country,2020,2.5
Someone Like You 3263,The Beatles,Pop,2020,3.9
Halo 3264,Drake,Pop,2020,3.0
Someone Like You 3265,ABBA,Pop,2000,3.6
Rude 3266,Eminem,Country,2010,4.0
Someone Like You 3267,Ed Sheeran,Hip-Hop,2020,4.2
Perfect 3268,The Beatles,Jazz,2010,3.8
Halo 3269,Ed Sheeran,Jazz,1970,3.7
Hotel California 3270,Coldplay,Country,1980,4.5
Rude 3271,The Beatles,R&B,2000,4.7
Mamma Mia 3272,Ed Sheeran,Classical,1970,5.4
Hotel California 3273,Adele,Reggae,1990,3.8
Halo 3274,Adele,Jazz,2000,4.1
Rude 3275,Beyoncé,Jazz,2000,5.3
Someone Like You 3276,The Beatles,Electronic,1970,4.7
Blinding Lights 3277,Eminem,Country,2000,3.8
Someone Like You 3278,Beyoncé,Country,1990,4.1
Rude 3279,ABBA,Country,1980,5.2
Hotel California 3280,Eminem,Indie,1980,2.9
Viva La Vida 3281,Eminem,Pop,2010,3.2
Halo 3282,Coldplay,Indie,2020,3.8
Rude 3283,Drake,Pop,2020,5.2
Hotel California 3284,MAGIC,Hip-Hop,1990,3.4
Bohemian Rhapsody 3285,MAGIC,Reggae,1980,3.1
Viva La Vida 3286,Taylor Swift,Rock,1970,4.4
Bohemian Rhapsody 3287,Coldplay,Indie,2020,2.7
Someone Like You 3288,The Beatles,Country,2010,3.1
Shape of You 3289,Taylor Swift,R&B,2000,4.5
Mamma Mia 3290,MAGIC,Country,2010,5.1
Blinding Lights 3291,ABBA,Electronic,2010,5.0
Mamma Mia 3292,Ed Sheeran,Indie,2020,5.2
Someone Like You 3293,Taylor Swift,Reggae,2020,2.7
Shape of You 3294,Ed Sheeran,Rock,1990,5.4
Bohemian Rhapsody 3295,The Beatles,Rock,1990,4.2
Shape of You 3296,ABBA,Indie,1970,5.5
Blinding Lights 3297,Drake,Jazz,2020,4.6
Hotel California 3298,ABBA,Reggae,2010,3.9
Bohemian Rhapsody 3299,The Beatles,Rock,2000,2.8
Shape of You 3300,Taylor Swift,Reggae,1980,5.2
Rude 3301,Taylor Swift,Hip-Hop,1970,5.0
Halo 3302,Eminem,Reggae,1980,4.6
Hotel California 3303,Taylor Swift,R&B,1990,4.1
Halo 3304,Beyoncé,Hip-Hop,1970,4.1
Blinding Lights 3305,Ed Sheeran,Rock,1980,4.0
Mamma Mia 3306,Adele,Country,1980,3.1
Mamma Mia 3307,Drake,Reggae,2020,2.6
Bohemian Rhapsody 3308,Drake,Hip-Hop,2020,4.9
Perfect 3309,Taylor Swift,R&B,2000,3.0
Halo 3310,Ed Sheeran,Classical,1970,3.5
Halo 3311,Eminem,Hip-Hop,2000,3.7
Blinding Lights 3312,Eminem,Jazz,2020,2.8
Hotel California 3313,The Beatles,Reggae,2020,3.9
Perfect 3314,MAGIC,Reggae,1990,3.7
Hotel California 3315,Eminem,Indie,1990,5.2
Someone Like You 3316,The Beatles,Classical,1990,2.7
Hotel California 3317,Ed Sheeran,Hip-Hop,2000,5.2
Viva La Vida 3318,MAGIC,Rock,1980,4.2
Rude 3319,Eminem,R&B,1990,4.6
Bohemian Rhapsody 3320,Coldplay,Classical,1980,3.6
Perfect 3321,Beyoncé,Jazz,2020,2.5
Someone Like You 3322,MAGIC,Reggae,1980,3.8
Shape of You 3323,ABBA,R&B,2000,3.8
Halo 3324,Adele,Rock,1980,4.6
Rude 3325,Ed Sheeran,Hip-Hop,1980,3.5
Viva La Vida 3326,Ed Sheeran,Indie,1990,4.6
Mamma Mia 3327,Drake,Reggae,1970,4.7
Viva La Vida 3328,Ed Sheeran,Reggae,2010,2.9
Viva La Vida 3329,Drake,Electronic,2020,3.3
Someone Like You 3330,Ed Sheeran,Indie,2020,5.4
Bohemian Rhapsody 3331,Beyoncé,R&B,2010,4.3
Mamma Mia 3332,Ed Sheeran,R&B,1970,3.5
Shape of You 3333,ABBA,R&B,1990,2.9
Someone Like You 3334,ABBA,Reggae,2010,3.9
Perfect 3335,Coldplay,Hip-Hop,1980,5.1
Shape of You 3336,Beyoncé,Country,1980,5.3
Hotel California 3337,The Beatles,Hip-Hop,1970,3.6
Blinding Lights 3338,Drake,Classical,1980,3.4
Rude 3339,Coldplay,Indie,2020,4.0
Halo 3340,Beyoncé,Electronic,1970,2.9
Rude 3341,Ed Sheeran,Pop,1990,5.3
Rude 3342,The Beatles,Electronic,2010,2.8
Mamma Mia 3343,MAGIC,Country,1990,5.5
Viva La Vida 3344,Ed Sheeran,Reggae,2020,3.7
Viva La Vida 3345,Eminem,Indie,1980,5.5
Shape of You 3346,Ed Sheeran,Jazz,1990,3.5
Viva La Vida 3347,Adele,Classical,2000,3.0
Shape of You 3348,Eminem,Jazz,1990,4.5
Viva La Vida 3349,Coldplay,Electronic,2010,3.6
Perfect 3350,Ed Sheeran,Reggae,2020,3.9
Halo 3351,MAGIC,Hip-Hop,1990,4.2
Viva La Vida 3352,Beyoncé,Rock,1980,2.7
Rude 3353,Adele,Electronic,1990,5.2
Viva La Vida 3354,ABBA,Reggae,2010,3.6
Perfect 3355,Ed Sheeran,Jazz,1990,2.7
Viva La Vida 3356,Drake,Classical,2020,3.1
Viva La Vida 3357,Taylor Swift,Hip-Hop,2020,4.3
Viva La Vida 3358,Ed Sheeran,Country,1980,4.4
Halo 3359,Ed Sheeran,Rock,1990,2.8
Shape of You 3360,MAGIC,Indie,1970,3.7
Rude 3361,Adele,Jazz,1970,2.8
Mamma Mia 3362,Eminem,Pop,1970,2.8
Perfect 3363,Eminem,Classical,1980,3.4
Halo 3364,Eminem,Reggae,2020,2.9
Mamma Mia 3365,Ed Sheeran,R&B,1980,4.5
Blinding Lights 3366,Drake,Pop,1990,4.8
Mamma Mia 3367,ABBA,Pop,2000,4.5
Mamma Mia 3368,Beyoncé,Jazz,2020,3.6
Viva La Vida 3369,Drake,Electronic,1980,5.3
Hotel California 3370,Taylor Swift,Pop,1970,4.0
Viva La Vida 3371,ABBA,Pop,2000,4.2
Mamma Mia 3372,Coldplay,R&B,2020,3.3
Bohemian Rhapsody 3373,Eminem,Classical,2010,5.4
Mamma Mia 3374,Drake,R&B,2020,5.2
Shape of You 3375,Beyoncé,Indie,1970,3.9
Blinding Lights 3376,Beyoncé,Country,2000,4.2
Mamma Mia 3377,Ed Sheeran,Pop,1990,3.6
Perfect 3378,MAGIC,R&B,2020,5.1
Someone Like You 3379,Coldplay,Classical,2000,3.2
Shape of You 3380,ABBA,Classical,1990,3.8
Someone Like You 3381,MAGIC,Indie,1990,5.1
Blinding Lights 3382,Coldplay,Country,2020,4.5
Halo 3383,Adele,Country,2020,4.6
Bohemian Rhapsody 3384,Coldplay,Classical,1970,3.2
Perfect 3385,Adele,Country,2020,3.9
Perfect 3386,Adele,Country,1990,3.4
Bohemian Rhapsody 3387,Beyoncé,Jazz,1980,4.5
Viva La Vida 3388,Eminem,Pop,1980,2.7
Perfect 3389,ABBA,Country,2000,4.2
Halo 3390,Coldplay,Hip-Hop,2020,3.0
Hotel California 3391,Coldplay,Rock,2010,3.3
Halo 3392,Ed Sheeran,Classical,2010,4.6
Blinding Lights 3393,MAGIC,Hip-Hop,1970,3.2
Halo 3394,Taylor Swift,Country,1980,2.7
Hotel California 3395,The Beatles,Reggae,2020,5.1
Perfect 3396,Beyoncé,Hip-Hop,1990,4.0
Mamma Mia 3397,Drake,Jazz,1980,3.2
Perfect 3398,The Beatles,Pop,1990,5.3
Viva La Vida 3399,Ed Sheeran,Classical,2020,2.8
Hotel California 3400,Taylor Swift,R&B,2020,4.2
Mamma Mia 3401,MAGIC,Classical,2010,5.1
Someone Like You 3402,Eminem,Hip-Hop,1980,2.5
Rude 3403,Eminem,Country,2000,3.6
Halo 3404,Coldplay,Pop,1990,3.1
Halo 3405,Ed Sheeran,Hip-Hop,2000,2.6
Rude 3406,Beyoncé,Electronic,2010,5.2
Blinding Lights 3407,Beyoncé,Rock,1990,2.7
Rude 3408,MAGIC,Jazz,2000,2.5
Mamma Mia 3409,Beyoncé,Hip-Hop,1980,2.6
Rude 3410,Coldplay,Reggae,1980,2.9
Someone Like You 3411,Coldplay,Pop,1980,2.6
Perfect 3412,Beyoncé,Country,1980,3.4
Blinding Lights 3413,ABBA,Rock,1970,2.9
Hotel California 3414,Drake,Electronic,2010,4.5
Someone Like You 3415,Beyoncé,Indie,2020,5.0
Viva La Vida 3416,Eminem,Country,2000,5.0
Hotel California 3417,ABBA,Hip-Hop,2020,5.2
Someone Like You 3418,Coldplay,Classical,2000,4.9
Someone Like You 3419,Ed Sheeran,Reggae,1980,3.5
Someone Like You 3420,Drake,Hip-Hop,1990,5.3
Mamma Mia 3421,Drake,Electronic,1980,3.1
Viva La Vida 3422,Beyoncé,Classical,2000,3.2
Someone Like You 3423,Drake,Electronic,2020,4.8
Mamma Mia 3424,Ed Sheeran,Classical,1990,5.1
Bohemian Rhapsody 3425,Taylor Swift,Hip-Hop,2010,4.4
Blinding Lights 3426,Adele,Indie,2020,4.2
Rude 3427,Taylor Swift,Pop,1970,2.8
Shape of You 3428,Coldplay,Jazz,2010,2.6
Rude 3429,Adele,Reggae,1970,4.4
Halo 3430,Adele,Classical,2010,3.6
Bohemian Rhapsody 3431,Drake,R&B,1970,3.2
Perfect 3432,The Beatles,Country,1980,5.3
Blinding Lights 3433,Beyoncé,Indie,2020,4.6
Blinding Lights 3434,Coldplay,Reggae,2020,5.5
Someone Like You 3435,Eminem,Indie,1980,4.5
Blinding Lights 3436,Beyoncé,Hip-Hop,1980,4.0
Shape of You 3437,The Beatles,Reggae,2010,4.6
Rude 3438,Adele,Pop,2000,4.5
Viva La Vida 3439,The Beatles,Jazz,1980,3.4
Blinding Lights 3440,Adele,Electronic,1980,4.0
Halo 3441,The Beatles,Rock,2020,4.1
Bohemian Rhapsody 3442,Adele,Jazz,1980,3.5
Perfect 3443,Drake,Jazz,1980,4.8
Bohemian Rhapsody 3444,ABBA,Country,2020,4.5
Viva La Vida 3445,MAGIC,Hip-Hop,1990,2.6
Bohemian Rhapsody 3446,Adele,Reggae,2020,5.3
Rude 3447,MAGIC,Jazz,2010,5.2
Shape of You 3448,Eminem,Country,2020,5.2
Hotel California 3449,ABBA,Jazz,1980,4.6
Blinding Lights 3450,Eminem,R&B,1990,2.7
Mamma Mia 3451,Drake,Rock,1980,4.8
Hotel California 3452,Ed Sheeran,Country,1980,2.6
Halo 3453,Eminem,Reggae,1990,5.4
Mamma Mia 3454,Adele,Rock,2000,5.2
Viva La Vida 3455,Beyoncé,Indie,1990,5.1
Blinding Lights 3456,The Beatles,R&B,1970,5.4
Someone Like You 3457,Drake,Classical,1970,3.2
Hotel California 3458,Ed Sheeran,Indie,1970,4.2
Halo 3459,Eminem,Indie,1970,3.9
Hotel California 3460,Eminem,Pop,1980,5.2
Blinding Lights 3461,Beyoncé,Electronic,1980,2.7
Mamma Mia 3462,MAGIC,Jazz,1990,5.3
Someone Like You 3463,Beyoncé,Classical,2000,4.1
Viva La Vida 3464,Beyoncé,Rock,1970,5.1
Rude 3465,Ed Sheeran,Indie,2000,4.3
Halo 3466,ABBA,Indie,2000,3.7
Someone Like You 3467,Beyoncé,Electronic,1980,5.5
Bohemian Rhapsody 3468,Beyoncé,Hip-Hop,1980,3.3
Shape of You 3469,Adele,Classical,1990,3.8
Viva La Vida 3470,The Beatles,Rock,1970,4.1
Mamma Mia 3471,Coldplay,Jazz,2020,5.0
Bohemian Rhapsody 3472,MAGIC,Jazz,1990,3.3
Bohemian Rhapsody 3473,Ed Sheeran,Rock,1990,4.1
Halo 3474,Drake,Electronic,2000,4.2
Perfect 3475,Eminem,Reggae,2010,3.9
Hotel California 3476,Adele,Pop,2000,2.8
Hotel California 3477,Adele,Indie,1980,5.2
Halo 3478,Taylor Swift,Classical,1970,2.8
Perfect 3479,Beyoncé,Reggae,2010,3.7
Blinding Lights 3480,Taylor Swift,Country,1990,5.4
Mamma Mia 3481,Eminem,Rock,1980,2.7
Blinding Lights 3482,The Beatles,R&B,2000,3.9
Mamma Mia 3483,The Beatles,Hip-Hop,1970,4.4
Shape of You 3484,Beyoncé,Indie,2000,5.2
Shape of You 3485,Taylor Swift,Electronic,2000,3.8
Blinding Lights 3486,Ed Sheeran,Hip-Hop,2020,4.2
Viva La Vida 3487,ABBA,Hip-Hop,2000,3.0
Blinding Lights 3488,The Beatles,Hip-Hop,1970,3.3
Blinding Lights 3489,MAGIC,Indie,2020,5.3
Mamma Mia 3490,Taylor Swift,Jazz,1980,5.4
Someone Like You 3491,Coldplay,Hip-Hop,2010,5.4
Rude 3492,Coldplay,Country,1970,3.5
Rude 3493,Beyoncé,Country,2010,3.8
Perfect 3494,ABBA,Indie,2000,4.1
Shape of You 3495,Coldplay,Pop,2020,3.7
Bohemian Rhapsody 3496,MAGIC,R&B,1980,3.9
Rude 3497,The Beatles,Reggae,2020,4.5
Bohemian Rhapsody 3498,Drake,Pop,1990,3.1
Bohemian Rhapsody 3499,MAGIC,Rock,2020,4.7
Rude 3500,Beyoncé,Indie,1980,5.0
Viva La Vida 3501,Taylor Swift,Reggae,1970,4.3
Shape of You 3502,Drake,Hip-Hop,1980,5.5
Halo 3503,Ed Sheeran,Electronic,2020,5.1
Blinding Lights 3504,MAGIC,Classical,2010,4.5
Viva La Vida 3505,Eminem,Indie,1980,3.4
Rude 3506,Eminem,Classical,1980,4.7
Shape of You 3507,Beyoncé,Pop,1980,5.3
Rude 3508,Ed Sheeran,Jazz,1980,2.9
Halo 3509,Eminem,Classical,1990,4.7
Blinding Lights 3510,Coldplay,Jazz,1970,3.3
Halo 3511,Ed Sheeran,R&B,2000,4.4
Rude 3512,Beyoncé,Rock,1990,2.9
Shape of You 3513,The Beatles,Hip-Hop,2020,2.6
Mamma Mia 3514,Adele,Rock,1970,3.1
Shape of You 3515,Beyoncé,Rock,2000,3.7
Bohemian Rhapsody 3516,Ed Sheeran,R&B,1980,4.9
Mamma Mia 3517,The Beatles,Hip-Hop,1980,5.4
Shape of You 3518,Beyoncé,Rock,1990,4.6
Rude 3519,ABBA,Hip-Hop,1970,2.8
Shape of You 3520,ABBA,Pop,2020,5.5
Perfect 3521,Taylor Swift,Electronic,2000,4.0
Bohemian Rhapsody 3522,Taylor Swift,Electronic,2020,3.0
Bohemian Rhapsody 3523,Beyoncé,Country,2010,3.4
Rude 3524,Coldplay,Indie,2020,5.1
Shape of You 3525,Ed Sheeran,Jazz,1980,3.7
Rude 3526,Taylor Swift,Reggae,2010,5.1
Mamma Mia 3527,Ed Sheeran,Reggae,2010,5.1
Someone Like You 3528,Adele,Country,2010,5.0
Shape of You 3529,Adele,Jazz,2010,2.8
Blinding Lights 3530,Beyoncé,Reggae,1970,4.5
Viva La Vida 3531,MAGIC,R&B,2000,5.3
Perfect 3532,Beyoncé,R&B,2000,3.3
Halo 3533,Drake,Jazz,2000,3.3
Rude 3534,Taylor Swift,Pop,1970,4.3
Halo 3535,MAGIC,Jazz,2020,4.2
Rude 3536,Drake,Rock,1980,2.6
Blinding Lights 3537,Adele,R&B,1970,2.6
Rude 3538,Coldplay,R&B,2020,2.9
Hotel California 3539,Coldplay,Reggae,2000,3.3
Bohemian Rhapsody 3540,Taylor Swift,Indie,2020,5.4
Bohemian Rhapsody 3541,Taylor Swift,Classical,2020,3.6
Viva La Vida 3542,Coldplay,Indie,2010,2.5
Blinding Lights 3543,MAGIC,Electronic,1980,4.0
Rude 3544,Eminem,Hip-Hop,1990,4.2
Perfect 3545,ABBA,Country,1970,4.9
Viva La Vida 3546,Ed Sheeran,Indie,1990,3.6
Rude 3547,Adele,Jazz,1990,4.7
Bohemian Rhapsody 3548,Adele,Jazz,1980,5.5
Blinding Lights 3549,Eminem,Pop,1980,4.9
Rude 3550,Beyoncé,Hip-Hop,1990,3.5
Mamma Mia 3551,Eminem,Jazz,1990,4.6
Viva La Vida 3552,Ed Sheeran,Pop,1990,4.4
Halo 3553,The Beatles,Hip-Hop,1980,3.7
Bohemian Rhapsody 3554,Drake,Classical,2010,2.9
Blinding Lights 3555,ABBA,Rock,1980,3.9
Blinding Lights 3556,Adele,Classical,2000,4.4
Hotel California 3557,The Beatles,Jazz,1980,3.1
Hotel California 3558,Drake,Hip-Hop,1970,3.3
Mamma Mia 3559,Adele,Reggae,2000,4.0
Bohemian Rhapsody 3560,Taylor Swift,Pop,2020,2.9
Hotel California 3561,Ed Sheeran,Pop,1980,4.2
Viva La Vida 3562,Coldplay,R&B,1980,2.9
Viva La Vida 3563,Drake,R&B,1970,3.5
Mamma Mia 3564,Ed Sheeran,Indie,1970,3.5
Perfect 3565,MAGIC,Classical,1970,5.1
Mamma Mia 3566,Ed Sheeran,R&B,2010,5.1
Halo 3567,Beyoncé,Pop,2000,3.4
Blinding Lights 3568,Drake,Indie,2020,2.6
Halo 3569,Coldplay,Jazz,2000,4.1
Halo 3570,MAGIC,R&B,2020,5.2
Someone Like You 3571,Adele,Country,1990,5.2
Someone Like You 3572,Taylor Swift,Reggae,2010,5.4
Viva La Vida 3573,Coldplay,Classical,2010,3.8
Hotel California 3574,MAGIC,Hip-Hop,1980,3.2
Blinding Lights 3575,Ed Sheeran,Reggae,2000,5.2
Bohemian Rhapsody 3576,The Beatles,Indie,2010,2.8
Viva La Vida 3577,Adele,Classical,2020,3.9
Someone Like You 3578,ABBA,Jazz,2010,4.8
Shape of You 3579,The Beatles,Jazz,2010,2.9
Viva La Vida 3580,ABBA,Rock,1990,3.0
Someone Like You 3581,ABBA,Electronic,2000,4.3
Hotel California 3582,Drake,Country,2000,2.9
Perfect 3583,The Beatles,Rock,1980,2.7
Someone Like You 3584,ABBA,Electronic,1990,4.1
Someone Like You 3585,ABBA,Reggae,1980,5.2
Halo 3586,MAGIC,Pop,2020,5.0
Halo 3587,Eminem,Rock,2000,5.1
Rude 3588,Ed Sheeran,Jazz,2010,4.3
Perfect 3589,Taylor Swift,Electronic,1970,3.1
Halo 3590,Ed Sheeran,Indie,2010,3.6
Viva La Vida 3591,Drake,Electronic,1980,4.0
Someone Like You 3592,Coldplay,Indie,1970,5.0
Blinding Lights 3593,Eminem,R&B,1980,4.7
